id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,configuration_log_ID,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,smartness,multideminsionality,roughness
70,124.417563257337,42.7040713884965,A,II,96.2884824147859,966.236769714071,95.9522248207562,70,691058.614608579,691058614.608579,no,None,95.6995836230773,654.2503368792,52.3636150616655,123.831203656495,2826.9299687073,yes,126.981650842781
71,89.1376212286429,39.0493882448319,B,I,100.01238746083,932.872258561182,96.2036254835635,71,310277.425225959,310277425.225959,yes,minor,97.6665460136997,723.745624795241,49.4328187743583,88.8259514651931,2526.45414851501,yes,135.929750615577
72,108.196272267786,42.4253450746738,A,II,105.867725319687,1083.92717109751,105.616586191287,72,526657.915655344,526657915.655344,no,None,93.2561958550863,647.974439895687,49.3365862876847,107.874277155788,2802.28990030236,yes,134.553780062823
73,122.470363239991,40.4508115271964,C,II,101.561804111652,1193.75424284154,95.6540526376252,73,606731.742204392,606731742.204392,no,None,97.4592055548742,662.474971734593,48.6481338558986,123.750949727229,2640.41315250896,yes,129.392488873824
74,90.9295328445531,40.742094117988,B,II,103.453448894282,919.878314326846,100.500580890524,74,336873.984257221,336873984.257221,yes,severe,96.422492050636,734.394008937044,50.4526377065652,94.1138546815902,2664.93682703191,yes,144.471130863631
75,99.1434237085229,45.8025961728264,A,I,98.2136403039003,994.992179569354,101.605822493662,75,480221.522750951,480221522.750951,no,None,98.1280325262712,708.280509103219,53.2251157566499,103.83559173773,3102.56641449592,no,146.04303222085
76,121.619929953634,44.352913081784,B,II,97.4816180591471,895.28977524053,98.5129725371658,76,656052.460863636,656052460.863636,yes,severe,97.4075516661383,697.693992577495,50.3621497549219,123.258875425406,2970.47073345211,yes,127.902184558748
77,125.363574756692,40.6192333245691,C,III,99.9294672864126,922.80139861489,96.6129232064221,77,638382.631935829,638382631.935829,no,None,98.8271994219102,731.303411175632,51.0119844271047,124.275052855062,2652.44416672836,no,148.806768615032
78,119.275351770803,43.9140139226305,C,II,99.1656827838212,938.032360918922,97.7374225758353,78,624757.140181473,624757140.181473,no,None,98.3048703372726,679.100940521327,51.1516225809536,119.874710686192,2927.5324274024,no,129.749595894918
79,92.2844740518064,44.0318298542413,B,II,99.1806211903075,1277.17295651032,96.6024214129803,79,375002.283509852,375002283.509852,yes,critical,98.1130350440367,703.339140442028,48.433497578356,93.1288738218265,2937.30999362051,no,142.583418944344
80,88.0043820270429,43.197627645171,C,III,104.534305113022,1032.26144104036,107.264039866096,80,334565.547376212,334565547.376212,no,None,94.3038850850769,674.952627188819,50.3191351107002,87.9052088762317,2864.63836295431,yes,122.488777707362
81,140.254140196099,42.0242325796812,B,I,101.762561652102,1141.38989374199,99.7382016310201,81,826677.640872347,826677640.872347,yes,critical,97.7688729694429,673.432468817774,52.520322175116,141.62079421303,2763.65671742204,yes,128.579887764813
82,115.158428750641,42.5413085007951,B,I,101.351733136734,1015.21846533636,101.656892776181,82,564170.664449512,564170664.449512,yes,severe,96.2306348533938,695.236773792563,48.3835014052263,113.644954848347,2809.68962439588,no,129.339185828445
83,111.768804583192,43.7219359402423,C,I,102.937529141551,1005.30053475149,104.00250515904,83,546196.447336634,546196447.336634,no,None,96.5644159646796,729.207495971524,49.4417868434997,113.33222432294,2908.31754508765,no,129.049353388888
84,107.582069249218,41.2399813131547,C,I,99.4445864543929,915.937319664768,105.051574642971,84,477317.321381887,477317321.381887,no,None,98.0418518856963,692.277833310538,49.3330339462686,102.324842004716,2704.0954249891,yes,122.589287642831
85,86.1134220967894,45.115249514529,B,IV,94.0527824316774,983.774173932807,100.837095411813,85,334562.00313762,334562003.13762,yes,critical,93.7261298964575,665.708168191174,48.1060949755303,85.643996951247,3035.50273542555,yes,108.966578170157
86,122.239937960808,41.763149795545,C,I,99.8818470603529,967.200751169542,101.378789832801,86,624060.26362133,624060263.62133,no,None,98.8309646052417,699.737590158295,49.044318462855,123.218458464693,2745.15286904423,no,137.074035000478
87,105.65720308507,44.2716938211422,B,I,97.97672757029,991.284856048826,106.291710289071,87,494233.764334658,494233764.334658,no,None,97.5649657942607,717.35989361229,51.261455021244,105.53746981723,2958.86609081535,yes,138.469608726785
88,106.344865873362,42.5384638041654,A,III,101.739818540897,1053.69150296375,95.4724845153755,88,511085.643919814,511085643.919814,no,None,97.3673352044162,719.811343394728,50.2167529694851,105.198547816522,2811.25323076775,no,134.781549696842
89,128.666926571423,40.6838871307056,B,I,100.142655908222,825.019857752316,97.562649361313,89,673538.265987159,673538265.987159,yes,critical,99.7324414018037,728.837554893067,49.1135202902733,127.755998229246,2652.88910396967,no,136.263148957458
90,126.435462210165,41.8734494586096,C,II,102.324607479176,842.493563279973,104.230931305899,90,669394.477162894,669394477.162894,no,None,96.7723474402546,664.391836944558,51.9314653874451,125.193764759603,2755.11769579665,no,137.523292347202
91,137.842327518685,43.0898993941889,C,IV,96.5111691883115,1076.16224163808,103.583790937954,91,818740.480157979,818740480.157979,no,None,96.3228416284827,698.50471816986,50.3733852501952,137.419144518257,2858.09620971486,yes,118.875973988439
92,100.476521538907,40.8548174379541,B,III,100.775768546976,838.500825690693,101.372931679589,92,412460.323245279,412460323.245278,yes,minor,97.840062942962,692.809858143107,53.9445443547191,98.6881406692359,2671.602199435,no,125.934983356667
93,123.006971214526,40.8052011813984,C,II,99.1135438046672,1113.62610028456,96.8476208156453,93,617419.734348413,617419734.348413,no,None,98.4533209745248,710.306519489905,49.8304491312896,124.782380080681,2662.76534191764,yes,117.670024105061
94,137.8222091278,43.1842491137884,A,IV,98.6695429284789,852.630021546675,96.7586823374027,94,850293.71299457,850293712.99457,no,None,98.4020604124799,664.992802434162,49.4717932530487,134.972240452674,2864.09477612689,yes,126.071591972744
95,87.784222411042,43.1818828066808,A,II,100.606740037193,832.776842872902,102.532289141597,95,362771.321089054,362771321.089054,yes,severe,98.9666633352557,702.166150265721,47.8599989678425,85.2563729212924,2863.34288684147,yes,141.371870035623
96,92.7841482624432,44.1850788362075,C,III,100.748548947165,981.333391323764,101.605931683122,96,380396.063998873,380396063.998873,no,None,99.1053593589973,633.175750444191,50.2367728664832,92.7480701138725,2952.55648540007,no,141.805746514954
97,87.3652263829246,43.0922391125818,B,I,102.622374755429,1113.66531061152,96.5220822763021,97,328919.40339205,328919403.39205,no,None,97.361756386211,767.770215517628,49.2351766761805,87.0463661262107,2859.85093069128,yes,130.502933513357
98,80.8157200099521,43.847099109012,B,IV,108.706542772598,878.577936054588,91.309347993697,98,286380.792762501,286380792.762501,yes,critical,91.2414765929947,658.905876539775,51.3961267070938,82.2436874352551,2925.31429585479,no,138.647035271141
99,111.599651064823,40.9870714804608,B,I,99.917027212676,996.829558179102,97.1146017951646,99,510484.514131841,510484514.131841,yes,minor,99.2030704904207,694.133470857116,51.222598957086,111.521742760031,2681.8534557546,no,129.97433387611
100,123.064086792984,45.3281753644559,C,IV,97.8842947973553,929.297365506904,96.9586070606876,100,686494.165722684,686494165.722684,no,None,95.8952175312566,681.666859325268,51.1770376809225,123.471547118738,3053.68086414698,yes,118.416468993214
101,134.01930751197,43.3178173126826,B,II,99.0095701445716,1005.59248519715,95.5556406047253,101,778047.724949548,778047724.949548,yes,minor,98.6142182675413,709.00516551524,47.2248493642514,132.892249200072,2877.77919399536,yes,124.772112135153
102,130.895021743355,41.4759674236812,B,I,99.3896236236362,1277.59257848564,97.758586669143,102,710638.442774021,710638442.774021,yes,critical,98.4761434215155,654.067395000315,54.4279520188987,132.954412118088,2717.45681936276,no,121.057735247625
103,89.935827063203,41.0874861188661,C,III,105.120339801424,942.928705471083,98.2910723126601,103,332345.212262546,332345212.262546,no,None,94.4307212685678,718.829187722288,47.6524084465228,89.4034181113485,2692.92839791821,no,120.690454407244
104,146.969638033455,39.2560218792177,A,I,100.458992031648,1009.95271888086,97.7060122410378,104,877943.32275982,877943322.75982,no,None,99.3867456352106,700.32930527837,50.7449217502315,145.194524515173,2540.80303285679,yes,125.321414229918
105,96.6645318248437,43.5615635166783,A,I,98.7012970002264,1066.31285979761,93.4860129896457,105,437049.640221041,437049640.221041,no,None,97.8753695076974,655.523957894457,46.8717369455238,97.5422466439916,2898.49668950488,no,112.15834900256
106,112.110276249121,38.8869347664592,A,II,101.58949321601,967.752480308977,101.479068646285,106,518768.405953239,518768405.953239,no,None,97.8958719777455,671.169967471522,51.926665267023,112.031845578238,2512.5852582043,no,139.076415584264
107,101.554882362623,44.7454903845185,A,III,102.694900653086,998.640059969881,98.7915281567761,107,491486.615548059,491486615.548059,no,None,97.2585043926423,736.514462467418,49.7880831600392,102.055921088544,3002.44797066717,yes,130.239988977014
108,107.552996560901,41.4471711981642,B,III,94.524510691005,1087.70189360949,99.572762694577,108,479456.110799754,479456110.799754,yes,minor,93.2379379377448,706.004455403128,50.1440727996329,108.347977832999,2716.73612224476,yes,117.688074810562
109,113.76386069003,42.7787882909293,B,I,99.3243305731181,1179.84687944993,105.173810786224,109,553662.549835151,553662549.835151,yes,minor,97.813798620776,707.091862549188,50.6814842216033,114.974488975814,2832.74060698831,yes,134.959262068895
110,112.38321915994,40.1063473724159,C,II,96.9401812049742,917.41128333291,99.0346190562634,110,506550.647186648,506550647.186648,no,None,95.3482321748608,694.54351833153,49.9705330575223,112.493597624696,2610.90875135233,no,139.17260921487
111,109.498148982652,43.6623764622694,A,III,103.802212971539,985.188511186202,103.063114592311,111,553513.007072003,553513007.072003,no,None,96.1779424690928,673.317701835051,49.7806334306855,106.610557836016,2906.89792743595,no,141.53855943772
112,112.161454558841,44.8489468111739,C,II,97.1398056993491,1074.98851606685,97.5309051292338,112,564218.599565068,564218599.565068,no,None,96.1738311741802,736.673037129838,52.2938750326186,113.990959513057,3011.6674499637,no,131.437497920619
113,100.291295283067,41.5359861063742,B,IV,104.335770584659,865.7212366456,96.8713082557796,113,417794.120943396,417794120.943396,yes,severe,94.8059613055113,708.7516453629,46.1974189083373,95.4306416457301,2724.12274195396,yes,156.458324334533
114,99.9156573862419,44.7616754053569,A,IV,102.266942993474,1052.81074918384,94.1800460274807,114,476870.73064499,476870730.64499,no,None,96.4213699722188,729.835390821737,52.4686751087702,99.5055049410178,3000.18200322594,no,135.281802842321
115,76.7780184017038,43.0602100350379,C,I,101.339989446544,996.435854659471,98.4352559261464,115,253845.718999035,253845718.999035,no,None,97.8064853121531,682.767975393482,53.1760033903397,76.0788236106809,2856.58011355335,yes,119.048434080848
116,102.353325462524,42.958493279916,C,I,101.406413477569,1035.65684355674,101.055691826992,116,450052.758206478,450052758.206478,no,None,98.274590404872,681.185704401747,49.9147362246499,103.640976670667,2844.02035729967,yes,143.462892406559
117,99.746994842444,43.2154860089948,A,I,102.830091122824,1025.108317716,101.30391788995,117,459980.422596135,459980422.596135,no,None,95.6052293133817,714.094078324415,46.9800439746917,103.253491049313,2870.17534044192,no,140.602328866583
118,164.037820006896,40.5802055988448,B,III,105.974514369541,990.943457439609,95.2858519881683,118,1091959.26403526,1091959264.03526,yes,critical,93.3472257186316,721.79077880055,52.1002757587996,162.545143552378,2648.10445106713,no,135.939829690757
119,82.7576753762056,41.2695318213939,B,IV,100.912115177834,937.959948584637,95.5651526670643,119,282660.46221291,282660462.21291,yes,minor,97.5698519622034,671.42092482387,48.1336622972139,84.1829598163948,2701.97713288966,no,128.884246936526
120,112.745124371172,39.0505811370045,C,IV,96.8505324794765,864.988521652714,105.805491353052,120,496399.848235741,496399848.235741,no,None,95.1084075466385,714.138014412574,50.5898044539723,110.952295729525,2526.2729874947,yes,129.150780860776
121,80.1274986536742,38.8788771390915,C,III,100.073707793238,1092.71453025434,103.729176613465,121,249628.174786691,249628174.786691,no,None,99.1040813878436,733.166286580961,51.1466761038931,82.7356996544006,2511.04756485639,yes,135.527745134092
122,80.5912851712641,42.3718611946462,C,III,106.12866612262,1009.01868330933,98.2233166903908,122,275211.77407737,275211774.07737,no,None,92.9233547578754,654.885870387922,46.8365005578745,77.3611532004826,2797.22285007494,yes,140.602866642104
123,112.49404772394,39.3542828976178,B,III,99.1440594352635,1089.79541398928,98.9847008027887,123,498036.15740161,498036157.40161,yes,critical,98.8714948461376,719.825700692455,49.0184783990309,113.0286070964,2552.24267868361,yes,141.680110395397
